Date: 2023/12/11   09:10:59,,,,,,,,,,,,
Time,Grip Force_rd1(g),Height_rd1(cm),Grip Force_rd2(g),Height_rd2(cm),Grip Force_rd3(g),Height_rd3(cm),Grip Force_rd4(g),Height_rd4(cm),Grip Force_rd5(g),Height_rd5(cm),Grip Force_rd6(g),Height_rd6(cm)
2544,168,24.6,632.7,24.2,744.4,27.9,1932.4,22.3,1251.5,24.1,1680.6,22.8
2545,167.7,24.6,632.7,24.2,741.3,27.9,1917,22.3,1240.3,23.7,1660.3,22.8
2546,167.8,24.6,575.9,24.7,741.3,27.9,1917,21.2,1240.3,23.7,1637.5,22.8
2547,167.8,24.3,575.9,24.7,741.8,27.9,1898.8,21.2,1235.7,23.7,1573.2,22.8
2548,165.8,24.3,575.9,24.7,741.8,27.6,1900.3,21.2,1241.7,23.7,1551.5,22.8
2549,165.8,24.3,513.6,24.7,741.9,27.6,1908,21.2,1241.7,22.9,1551.5,22.8
2550,165.8,24.3,490.9,24.1,741.9,27.6,1914.9,21.9,1241.7,22.9,1542.8,22.2
2551,163.2,24.1,443.4,24.1,749.7,27.6,1914.9,21.9,1241.7,22.9,1528.2,22.2
2552,163.2,24.1,425.6,24.1,757.2,28.1,1908.4,21.9,1239.6,23.4,1502,22.2
2553,162.3,24.1,425.6,24.1,757.2,28.1,1880.5,21.9,1236.9,23.4,1474.5,22.2
2554,162.3,23.8,398.7,24.4,753.3,28.1,1876.2,21.5,1236.9,23.4,1417.5,22.4
2555,160,23.8,377.8,24.4,748,28.9,1881.4,21.5,1239.6,23.4,1369.5,22.4
2556,160,23.8,335.4,24.4,746.7,28.9,1881.4,21.5,1239.6,23.2,1219.6,22.4
2557,163.7,23.8,335.4,23.3,746.7,28.9,1896.4,21.6,1244.8,23.2,1219.6,22.4
2558,163.7,23.9,287.3,23.3,743.1,28.9,1915.9,21.6,1247.8,23.2,1060,23.2
2559,163,23.9,287.3,23.3,743.9,27.9,1908,21.6,1247.8,23.2,992.4,23.2
2560,163,23.9,250.2,23.3,743.9,27.9,1908,21.6,1247.4,23.5,896.9,23.2
2561,164.3,23.9,250.2,23.9,747.4,27.9,1892.5,22.3,1247.4,23.5,896.9,22.2
2562,164.3,24.3,238.9,23.9,748.5,27.9,1882,22.3,1242.6,23.5,773.9,22.2
2563,163.7,24.3,215.3,23.9,750.1,28.3,1889.5,22.3,1245.8,23.3,623.5,22.2
2564,163.3,24.3,208,23.9,750.1,28.3,1889.5,22.3,1247,23.3,623.5,22.2
2565,162.8,23.5,208,23,751.8,28.3,1898.4,21.6,1245.8,23.3,623.5,23.4
2566,162.8,23.5,184,23,756.8,28,1905,21.6,1242.5,23.3,540.1,23.4
2567,161.5,23.5,184,23,756.8,28,1897.2,21.6,1242.5,23.6,389.4,23.4
2568,161.5,23.5,176.1,22.7,756.8,28,1897.2,21.3,1235.5,23.6,389.4,23.4
2569,155.7,23.5,169.8,22.7,750.1,28,1893.3,21.3,1235.5,23.6,354.3,23.2
2570,155.7,23.5,165,22.7,746.5,28.3,1908.9,21.3,1236.6,23.6,354.3,23.2
2571,159.8,23.5,163.5,22.7,742.8,28.3,1908.9,21.3,1240.5,23.6,286.3,23.2
2572,160,23.5,159.6,23,742.8,28.3,1916.5,21.5,1242.6,23.6,253.2,22.1
2573,159.3,23.3,159.4,23,739.8,28.3,1911.4,21.5,1242.6,23.6,253.2,22.1
2574,159.3,23.3,159.6,23,738.1,28,1899,21.5,1245,24.4,216.3,22.1
2575,158.3,23.3,159.6,23,735.6,28,1881,21.5,1245,24.4,196.5,22.1
2576,157,22.8,159.4,22.3,735.6,28,1868.7,22.4,1238.3,24.4,186,22.6
2577,156.4,22.8,159.4,22.3,730.9,27.6,1859.4,22.4,1238.3,24.4,176.4,22.6
2578,156.4,22.8,159.4,22.3,728.5,27.6,1848.8,22.4,1236.8,23.2,170.4,22.6
2579,155.5,22.8,159.4,21.4,728.5,27.6,1848.8,22.3,1239.9,23.2,156.8,22.6
2580,155.1,22.2,161.7,21.4,729.3,27.6,1827.5,22.3,1238.3,23.2,156.8,22.7
2581,154.8,22.2,170.8,21.4,729.3,28,1827.5,22.3,1238.3,23.2,145.9,22.7
2582,154.8,22.2,172.8,21.4,729.4,28,1810.8,22.3,1232.8,23.5,140.8,22.7
2583,149.4,22.2,185.4,21,724.6,28,1810.8,20.8,1225.2,23.5,134.5,22.2
2584,153.9,22.4,185.4,21,724.6,28,1810.8,20.8,1213.5,23.5,134.5,22.2
2585,153.3,22.4,189,21,711.8,28.3,1849.6,20.8,1213.5,24,130.8,22.2
2586,152.3,22.4,205.9,21,712.6,28.3,1849.6,20.8,1215.1,24,126.1,22.2
2587,152.3,22.6,211.5,20.2,713.3,28.3,1863.9,21.7,1230.5,24,127.6,22.1
2588,151.2,22.6,211.5,20.2,713.4,28.2,1869.1,21.7,1230.5,24,127.6,22.1
2589,151.2,22.6,217.7,20.2,713.4,28.2,1869.1,21.7,1236.5,23.6,126.6,22.1
2590,151,22.6,220.8,19.2,713.5,28.2,1844.5,20.8,1235,23.6,123.3,22.1
2591,152.7,22.2,219,19.2,713.5,28.2,1844.5,20.8,1232.3,23.6,124.3,21.7
2592,152.8,22.2,219,19.2,722.3,28.4,1829.7,20.8,1231.3,23.6,124.3,21.7
2593,152.8,22.2,225.2,19.2,722.3,28.4,1824.6,20.8,1231.5,23.8,120,21.7
2594,150.3,22.2,231.9,18.8,724.9,28.4,1817.3,21.1,1231,23.8,120,21.1
2595,150.3,21.5,235.5,18.8,724.9,28.4,1829.1,21.1,1229.8,23.8,113.1,21.1
2596,150.8,21.5,233.3,18.8,716.5,27.9,1835.8,21.1,1229.8,23.3,113.1,21.1
2597,150.8,21.5,233.3,18.8,716.5,27.9,1832.1,21.1,1224.1,23.3,114,21.1
2598,145.9,21,236.1,17.6,707.5,27.9,1815.5,21.3,1219.8,23.3,112,20.8
2599,145.9,21,236.1,17.6,707.5,29.3,1815.5,21.3,1217.5,23.3,111.6,20.8
2600,145.5,21,236.1,17.6,706.6,29.3,1774.6,21.3,1217.5,23.5,111.6,20.8
2601,145.5,21,231.3,17.3,708.4,29.3,1765.5,21.2,1217.5,23.5,109.8,20.8
2602,145.7,20.1,228,17.3,709.2,29.3,1763.3,21.2,1222.5,23.5,109.8,20.5
2603,149.7,20.1,224.5,17.3,709.2,28,1763.3,21.2,1220.7,23.5,105.3,20.5
2604,149.3,20.1,217.5,17.3,709.6,28,1759.8,21.2,1220.7,23.3,106.5,20.5
2605,149.3,20.1,212.8,16,714.3,28,1759.8,22.2,1217.5,23.3,106.5,20.1
2606,148.5,19.8,205.9,16,722.4,28,1742.5,22.2,1211,23.3,105.1,20.1
2607,148.9,19.8,205.9,16,722.4,28.1,1742.5,22.2,1211,23.7,105.1,20.1
2608,143.5,19.8,201.8,16,721.8,28.1,1659.1,22.2,1208.4,23.7,106.2,20.1
2609,143.5,18.9,201.8,15.3,718.4,28.1,1659.1,21,1206.5,23.7,106.2,19.5
2610,144.8,18.9,197.7,15.3,712,28.3,1597.3,21,1210,23.7,111,19.5
2611,141.8,18.9,197.7,15.3,712,28.3,1597.3,21,1228.3,23.2,111,19.5
2612,140.8,18.9,193.8,14.4,702.8,28.3,1548.8,20.6,1228.3,23.2,111.6,19.5
2613,140.8,18.2,191.7,14.4,702.8,28.3,1381.8,20.6,1235.3,23.2,111.6,19.2
2614,140.5,18.2,188.8,14.4,706.4,27.4,1298.4,20.6,1235.3,23.2,111.3,19.2
2615,141.3,18.2,185.8,14.4,706.4,27.4,1172,20.6,1232.1,23,111.3,19.2
2616,140.3,18.2,186.3,13.6,718.4,27.4,1172,21.1,1232.1,23,111.3,18.2
2617,140.3,17.6,184.7,13.6,717.6,27.4,886.5,21.1,1231.5,23,111.3,18.2
2618,141.8,17.6,181.8,13.6,712.8,29,886.5,21.1,1231.2,23.9,116.1,18.2
2619,141.8,17.6,181.8,13.6,712.5,29,714,21.1,1233.3,23.9,116.1,18.2
2620,139.9,17.3,175.3,12.2,712.5,29,714,21.1,1233.3,23.9,115,17.3
2621,139.9,17.3,175.5,12.2,721.4,28.1,578.5,21.1,1233.9,23.9,118.9,17.3
2622,139.7,17.3,172,12.2,721.4,28.1,578.5,21.1,1236,23.3,120.8,17.3
2623,136.5,17.3,172,11.3,715,28.1,456.1,20.6,1234.2,23.3,120.8,17.3
2624,136.5,16.5,170.4,11.3,711,28.1,456.1,20.6,1234.2,23.3,118.5,16.7
2625,137.3,16.5,172.2,11.3,694.6,28.4,371.3,20.6,1238.5,23.3,119.4,16.7
2626,136.9,16.5,171,11.3,694.6,28.4,371.3,20.6,1238.5,23.9,119.4,16.7
2627,136.9,16.5,171,10.2,694.5,28.4,318.1,20.1,1238.4,23.9,120.3,16.3
2628,136,16.2,171,10.2,694.5,28.4,259.1,20.1,1238.4,23.9,121.3,16.3
2629,136.8,16.2,170.1,10.2,707.7,28.9,243.1,20.1,1244,23.1,120.3,16.3
2630,136.8,16.2,170.1,10.2,707.7,28.9,243.1,20.1,1256.3,23.1,119.5,16.3
2631,138.8,15.3,170.1,9.2,706.8,28.9,227.8,19.7,1258.6,23.1,119.5,15.9
2632,138.8,15.3,167.5,9.2,706.8,28.1,197.1,19.7,1260.8,23.1,117.8,15.9
2633,135,15.3,165.3,9.2,703.4,28.1,180.3,19.7,1260.8,23.8,119.4,15.9
2634,140.3,15.3,165.2,8.6,699.8,28.1,180.3,19.4,1258.8,23.8,119.4,15.9
2635,138.8,15,165.2,8.6,694.6,28.1,171.8,19.4,1258.8,23.8,119.4,15.4
2636,138.8,15,167.1,8.6,691.2,28.8,154.2,19.4,1260.5,23.8,118.9,15.4
2637,139.2,15,170.8,8.6,672,28.8,148.5,19.4,1260.5,22.7,119.7,15.4
2638,139.2,15,170.8,8.2,672,28.8,148.5,19.1,1270.5,22.7,120,14.9
2639,139.3,14.3,168.9,8.2,669.4,28.8,141,19.1,1270.5,22.7,118.2,14.9
2640,139.3,14.3,168.9,8.2,663.3,28.4,137.8,19.1,1275.3,23.3,120.6,14.9
2641,140.3,14.3,166.3,8.2,669.9,28.4,129.9,19.1,1275.3,23.3,122.1,14.9
2642,140.4,13.9,160.5,7.5,669.9,28.4,129.9,19,1273.3,23.3,122.1,13.8
2643,139.9,13.9,153.9,7.5,681.1,28.1,124,19,1273.3,23.3,120.4,13.8
2644,139.9,13.9,153.9,7.5,683.7,28.1,124,19,1273.2,23.4,120.4,13.8
2645,139,13.9,151.3,7.1,681.3,28.1,117.8,18.6,1284.3,23.4,126.3,13.8
2646,141.8,13.4,152.3,7.1,681.3,28.1,117.8,18.6,1294.2,23.4,126.3,13.2
2647,141.4,13.4,154,7.1,679.6,28.5,115.2,18.6,1294.2,23.4,125.5,13.2
2648,141.4,13.4,155.1,7.1,677.5,28.5,115.2,18.6,1293.1,23,126.4,13.2
2649,142.5,13.4,156.9,6.6,676,28.5,115.6,17.9,1290.5,23,126.1,12.4
2650,143.3,12.7,156.9,6.6,676,28.5,115.6,17.9,1287.3,23,127,12.4
2651,142.3,12.7,155.1,6.6,674.5,27.7,114.5,17.9,1287.3,23.7,128.3,12.4
2652,142.3,12.7,153,6.6,669.4,27.7,110.4,17.9,1275.5,23.7,128.3,12.4
2653,141.9,12,155.4,6.2,669.4,27.7,110.4,18,1261.6,23.7,128.3,11.6
2654,141.9,12,155.4,6.2,669.4,28.2,110.4,18,1255.8,23.7,128.3,11.6
2655,140.4,12,156,6.2,688.4,28.2,125.3,18,1255.8,24,127.9,11.6
2656,140.4,12,156,5.4,698.1,28.2,131.8,17.2,1251.8,24,127,11.6
2657,145.5,11.6,154,5.4,705.1,28.2,131.8,17.2,1246.5,24,127,11
2658,145.5,11.6,154,5.4,707.5,29,138.2,17.2,1246.5,24,127,11
2659,146.1,11.6,150.9,5.4,707.4,29,145,17.2,1246.5,23.6,124,11
2660,144.6,11.6,150.6,5.2,708.4,29,166.7,16.8,1251,23.6,124,10.1
2661,144.6,11.4,150.8,5.2,708.4,29,166.7,16.8,1251.3,23.6,122.8,10.1
2662,141.3,11.4,150.8,5.2,713.4,27.8,179.5,16.8,1251.3,23.4,122.8,10.1
2663,141.4,11.4,147.9,5.2,713.4,27.8,179.5,16.8,1251.3,23.4,124.5,10.1
2664,138.9,11.1,148.8,4.9,720.9,27.8,193.5,16.9,1243.6,23.4,125.3,9.6
2665,139.2,11.1,144,4.9,720.9,28,193.5,16.9,1238,23.4,124.8,9.6
2666,138.6,11.1,144,4.9,730,28,205,16.9,1238,24,124.8,9.6
2667,138.8,11.1,139.3,4.3,737.4,28,205,16.6,1238.1,24,125.3,9.6
2668,139.5,11.2,134.4,4.3,746.4,28,212.4,16.6,1238.1,24,127.3,8.9
2669,139.3,11.2,134.4,4.3,746.4,28,212.4,16.6,1250.5,24,128.5,8.9
2670,138.6,11.2,134.4,4.3,761.1,28,211.9,16.6,1255.6,24.1,128.5,8.9
2671,135,11.2,129,4.1,761.1,28,212.5,15.7,1255.6,24.1,127,8.6
2672,136,11.2,127.9,4.1,769.8,28,211.7,15.7,1254,24.1,128.4,8.6
2673,134.8,11.2,125.1,4.1,769.8,28.9,211.7,15.7,1250.5,23.6,128.4,8.6
2674,134.5,11.2,122.3,4.1,768.6,28.9,205.7,15.7,1250.5,23.6,127.9,8.6
2675,134.5,10.9,120.3,3.6,768.3,28.9,204.4,15.5,1256.8,23.6,127,8.3
2676,130.5,10.9,116.5,3.6,767.3,27.8,198.6,15.5,1256.8,23.6,125.3,8.3
2677,130.5,10.9,116.5,3.6,767.3,27.8,200.4,15.5,1280,23.7,124.9,8.3
2678,129.2,10.9,112.8,3.4,765.4,27.8,197.3,15.3,1280,23.7,121.6,8.3
2679,129.2,11,114.1,3.4,768,27.8,200.8,15.3,1281.9,23.7,121.9,7.3
2680,129.4,11,111.8,3.4,781,27.5,200.8,15.3,1276.6,23.7,123.3,7.3
2681,128.3,11,111.8,3.4,781,27.5,200.8,15.3,1263.3,23.4,123.3,7.3
2682,125.5,11,106.5,2.8,780.6,27.5,199.7,14.7,1263.3,23.4,121.3,6.7
2683,125.5,10.8,106.5,2.8,765,27.5,194.7,14.7,1249.5,23.4,121.3,6.7
2684,127.2,10.8,105,2.8,765,28.5,190.3,14.7,1249.5,23.4,118.3,6.7
2685,124.9,10.8,105,2.8,765,28.5,190.3,14.7,1246.8,23.4,118.3,6.7
2686,123.4,10.6,102.3,3.3,769.9,28.5,179.5,14.4,1246.8,23.4,113.3,5.9
2687,123.4,10.6,102.3,3.3,775.2,28.3,171.3,14.4,1256.4,23.4,113.3,5.9
2688,122.7,10.6,102.1,3.3,776.5,28.3,171.3,14.4,1259,23.6,113,5.9
2689,120.4,10.6,102.1,3,776.5,28.3,166.9,13.7,1263.3,23.6,113,5.9
2690,120.3,10.7,99.6,3,769,28.3,166.9,13.7,1263.3,23.6,111.8,5
2691,120.3,10.7,100,3,767.5,28,161.7,13.7,1266,23.6,111.8,5
2692,121,10.7,99.5,3,769.6,28,161.7,13.7,1274.1,23.6,105.9,5
2693,121,10.7,99.5,2.9,769.6,28,161.7,13.2,1277.4,23.6,105.9,4.3
2694,115.6,10.4,97.2,2.9,768.3,28,161.5,13.2,1277.4,23.6,104.3,4.3
2695,116.3,10.4,97.6,2.9,768.3,28.2,162.2,13.2,1262.8,23.4,106.8,4.3
2696,114.1,10.4,94.8,2.9,758.5,28.2,158.8,13.2,1262.8,23.4,107,4.3
2697,114.1,9.9,94.8,2.8,758.5,28.2,159.6,13.1,1241.5,23.4,107,3.5
2698,113.1,9.9,94.5,2.8,753.3,28.4,156.8,13.1,1241.5,23.4,106.6,3.5
2699,113.4,9.9,94.5,2.8,753.3,28.4,154.7,13.1,1238.8,23.8,107,3.5
2700,111,9.9,96.3,3.2,756.3,28.4,154.7,12.4,1241.5,23.8,106.5,3.5
2701,113.7,9.8,92.7,3.2,753,28.4,154.7,12.4,1243.2,23.8,107.1,3.2
2702,113.7,9.8,89,3.2,753,28.5,150.2,12.4,1243.2,23.8,105.5,3.2
2703,113.7,9.8,89,3.2,736.5,28.5,149.4,12.4,1247.4,23.1,105.8,3.2
2704,114.5,9.8,89,3.7,736.5,28.5,149.4,12.2,1247.4,23.1,103.8,2.2
2705,108.9,9.4,84.5,3.7,733.9,28.5,150.8,12.2,1254.3,23.1,98.8,2.2
2706,108.9,9.4,87.1,3.7,742.2,28.1,149.4,12.2,1261.5,23,98.8,2.2
2707,114,9.4,90.3,3.7,739.8,28.1,149.8,12.2,1270.3,23,96.6,2.2
2708,111.5,9.2,89.1,3.1,739.8,28.1,149.8,11.3,1276,23,96.6,2
2709,109.2,9.2,89.3,3.1,732.6,28,147.9,11.3,1276,23,100.3,2
2710,109.2,9.2,89.3,3.1,725.5,28,139.5,11.3,1269.6,22.8,100.5,2
2711,108.9,9.2,86.1,2.3,724.9,28,142.9,11,1264.5,22.8,99.5,2
2712,105.3,9,86.1,2.3,724.9,28,142.9,11,1259.4,22.8,102.9,2.6
2713,104.5,9,81.8,2.3,728.1,28.8,147.4,11,1259.4,22.8,102.9,2.6
2714,104.5,9,81.8,2.3,727.5,28.8,149.5,11,1264.2,22.8,100.3,2.6
2715,103.2,9,83.7,2.4,737.9,28.8,150.6,10.7,1264.2,22.8,96.1,3.1
2716,103.2,8.7,83.7,2.4,737.9,28.8,150.6,10.7,1269.9,22.8,94.6,3.1
2717,101.5,8.7,83.4,2.4,725.9,28.1,148.5,10.7,1269.9,23.7,92.8,3.1
2718,101.5,8.7,83.4,2.4,714.3,28.1,149.5,10.7,1270.5,23.7,92.8,3.1
2719,100,8.7,80.4,2.4,714.3,28.1,149.5,10.2,1269,23.7,100.5,2.8
2720,100.5,8.7,80.4,2.4,716.5,28.1,147.8,10.2,1270.2,23.7,100.5,2.8
2721,101.3,8.7,79.6,2.4,730,28.1,147.8,10.2,1270.2,23.6,99.3,2.8
2722,101.3,8.7,79.6,2.4,724.9,28.1,151.9,10,1269.5,23.6,99.3,2.8
2723,100.2,8.3,79.3,2.4,724.9,28.1,154.2,10,1268.4,23.6,99.9,2.1
2724,101,8.3,79.3,2.4,720.1,28,151.5,10,1262.5,23.6,99.9,2.1
2725,100.2,8.3,74.7,2.4,720.1,28,151.5,10,1262.5,23.1,95,2.1
2726,100.2,8.3,76.2,2.2,727.4,28,154.3,9.7,1249.5,23.1,95,2.2
2727,98.5,8.1,72.8,2.2,737.4,28,154.3,9.7,1250.1,23.1,102.6,2.2
2728,98.5,8.1,75.9,2.2,741.3,28.2,153.8,9.7,1257.1,23.5,102.6,2.2
2729,93.3,8.1,73.3,2.2,741.3,28.2,153.3,9.7,1257.1,23.5,100.8,2.2
2730,96,7.7,74.3,2.6,733,28.2,154.7,9.1,1266.6,23.5,101.3,2.1
2731,96,7.7,69.8,2.6,724.9,28.4,154.7,9.1,1275.9,23.5,93.3,2.1
2732,93.5,7.7,69.8,2.6,724.9,28.4,155.3,9.1,1271.1,23.4,93.3,2.1
2733,93.5,7.7,68.4,2.4,721.2,28.4,153.4,8.7,1257.5,23.4,91,2.1
2734,90.5,7.2,67.2,2.4,712.5,28.4,153.4,8.7,1257.5,23.4,81.5,2.4
2735,90.5,7.2,65.4,2.4,712.5,28.1,153.8,8.7,1257.5,23.4,80.1,2.4
2736,95,7.2,65.4,2.4,715.9,28.1,152.3,8.7,1231,22.7,80.1,2.4
2737,95,7.2,63.6,2.4,721.4,28.1,147,8.5,1231,22.7,79,2.2
2738,95.5,7.1,59.5,2.4,721.4,28.1,144.4,8.5,1232.4,22.7,71.1,2.2
2739,95.5,7.1,59.5,2.4,724.4,28.7,144.4,8.5,1242.6,23.5,70.2,2.2
2740,94,7.1,59.5,2.4,729.1,28.7,144.2,8.5,1247,23.5,70.2,2.2
2741,94,6.5,55.2,2.3,729.1,28.7,143.7,7.9,1252.8,23.5,66.1,2.2
2742,92,6.5,51.9,2.3,731.4,28.5,139.9,7.9,1252.8,23.5,58,2.2
2743,92,6.5,46,2.3,729.9,28.5,139.9,7.9,1250,22.3,58,2.2
2744,89.7,6.5,46,2.5,715.5,28.5,138.9,7.6,1249.5,22.3,58,2.2
2745,89.7,6.1,30.8,2.5,709,28.5,138.9,7.6,1242.9,22.3,60.3,2.2
2746,88.2,6.1,24.8,2.5,706.5,27.9,130,7.6,1242.9,22.3,60.6,2.2
2747,86.7,6.1,24.8,2.5,706.5,27.9,130,7.6,1226.4,23.4,59.5,2.2
2748,86.7,6.1,19.2,2.5,710.1,27.9,131.7,7.4,1226.4,23.4,59.5,2.5
2749,84,5.5,19.2,2.5,730.4,27.9,127.6,7.4,1209.8,23.4,55.4,2.5
2750,83.5,5.5,17.8,2.5,732.8,28.8,121.5,7.4,1209.8,23.4,46.6,2.5
2751,84.5,5.5,17.8,2.5,732.8,28.8,121.5,7.4,1202.8,23.4,46.6,2.5
2752,85,5.2,16.3,2.5,729.3,28.8,124.9,7.3,1202.8,23.4,46.6,2.1
2753,85,5.2,16.3,2.5,727,28.4,123.3,7.3,1190.1,23.4,43.5,2.1
2754,86.5,5.2,16.3,2.5,726.8,28.4,122.7,7.3,1158.1,22.8,31.5,2.1
2755,83.7,5.2,14.5,2.5,726.8,28.4,122.7,6.9,1139.4,22.8,31.5,2.1
2756,86.8,4.6,11.8,2.5,727,28.4,117,6.9,1139.4,22.8,31.5,2.5
2757,86.1,4.6,11.8,2.5,726,27.9,117,6.9,1139.4,22.8,25.1,2.5
2758,86.1,4.6,9.8,2.5,719.7,27.9,112.3,6.9,1057.3,22.3,25.1,2.5
2759,83.8,4.6,9.8,2.5,719.7,27.9,112.3,6.1,1028,22.3,22.2,2.1
2760,83.8,4.2,6.5,2.5,720.1,27.9,114.3,6.1,1028,22.3,22.5,2.1
2761,83.8,4.2,5.4,2.5,720.1,29,111.5,6.1,1003,21.9,22.5,2.1
2762,84.8,4.2,3.6,2.5,722.4,29,110.3,6.1,929.1,21.9,19.1,2.1
2763,86,4,3.6,2.2,722.4,29,110.1,5.8,891.6,21.9,18.1,2.2
2764,86.8,4,2.9,2.2,733,28,110.1,5.8,891.6,21.9,15.3,2.2
2765,84.1,4,2.9,2.2,740.9,28,106.6,5.8,837.1,22.3,16.9,2.2
2766,87.5,4,0.9,2.3,739.4,28,107.3,5.5,712,22.3,16.9,2.2
2767,90,3.5,0.9,2.3,739.4,28,106.8,5.5,712,22.3,15.3,2.5
2768,90,3.5,0.1,2.3,732.8,28.6,106.8,5.5,712,22.3,14.7,2.5
2769,89.1,3.5,0.3,2.3,730.5,28.6,106.8,5.5,636,22.3,13.2,2.5
2770,89.1,3.5,-0.4,2.5,726.1,28.6,106.8,5.4,606.6,22.3,12.9,2.2
2771,91.3,3.6,-0.4,2.5,726.1,28.6,105,5.4,606.6,22.3,12.9,2.2
2772,92.4,3.6,-3.9,2.5,726.3,27.7,105,5.4,565.4,22.3,12.4,2.2
2773,88.3,3.6,0,2.5,726.3,27.7,104,5.4,500.4,22.3,12.4,2.2
2774,89.8,3.1,-0.4,2.2,722.7,27.7,104,4.8,500.4,22.3,12.6,2.3
2775,89.8,3.1,-0.4,2.2,723.8,28.6,100.8,4.8,443.1,22.3,12.2,2.3
2776,89.8,3.1,0,2.2,718.8,28.6,101.5,4.8,443.1,21.8,10.9,2.3
2777,92.8,3.1,0,2.6,718.8,28.6,100.6,4.3,369.1,21.8,10,2.3
2778,92.8,3.2,-1.3,2.6,716.9,28.6,100.6,4.3,315.3,21.8,7.6,2.2
2779,96.5,3.2,-1.3,2.6,719.5,29.1,96.9,4.3,315.3,21.8,7.6,2.2
2780,96.5,3.2,0.1,2.6,719.5,29.1,98.3,4.3,315.3,22.2,8.3,2.2
2781,98.7,3.2,-0.6,2.2,717.9,29.1,101.5,3.7,267.8,22.2,8.3,2.2
2782,99.3,3.4,-0.6,2.2,717.9,29.1,101.5,3.7,251.3,22.2,10,2.2
2783,100.2,3.4,-0.1,2.2,708.6,28.6,102,3.7,251.3,22,10,2.2
2784,100.2,3.4,-0.3,2.2,705.6,28.6,101.8,3.7,241.8,22,12.6,2.2
2785,99.9,3.6,-0.3,2.2,709.6,28.6,99.3,3.1,221.7,22,14.5,2.1
2786,105.8,3.6,-4,2.2,709.6,28.4,99.3,3.1,213.8,22,12.6,2.1
2787,108.1,3.6,0.1,2.2,714.1,28.4,93.5,3.1,213.8,21.2,11.1,2.1
2788,108.1,3.6,0.1,2.6,716.5,28.4,92.3,3.5,204.9,21.2,11.1,2.1
2789,105,3.3,-0.4,2.6,715.8,28.4,92.7,3.5,204.9,21.2,1.3,2.4
2790,113.8,3.3,-0.4,2.6,713.3,29.1,92.7,3.5,183.9,21.2,1.5,2.4
2791,113.8,3.3,-2.5,2.6,698.9,29.1,94.2,3.5,183.9,20.3,0.1,2.4
2792,114.9,3.3,-1.3,2.6,698.9,29.1,95.1,3.6,172.9,20.3,1.5,2.2
2793,115.9,3.4,-0.1,2.6,696.8,29.1,94.6,3.6,172.9,20.3,0.1,2.2
2794,121.6,3.4,-0.1,2.6,697.5,28.1,94.6,3.6,168.6,20.2,0.1,2.2
2795,117.9,3.4,-0.8,2.6,697.9,28.1,91.6,3.6,168.6,20.2,-1.8,2.2
2796,117.9,3.6,-0.8,2.2,697.9,28.1,92,3.6,169.2,20.2,-1.8,2.4
2797,118.2,3.6,-0.1,2.2,692.5,27.9,92,3.6,168.2,20.2,-1.8,2.4
2798,118.2,3.6,-0.1,2.2,692.5,27.9,92,3.6,168,19.9,-1.8,2.4
2799,115,3.6,-1.5,2.3,687.3,27.9,89.3,3.7,168,19.9,-4,2.4
2800,112,3.4,-0.1,2.3,687.3,27.9,89.3,3.7,167.5,19.9,-4,2.5
2801,112,3.4,-0.1,2.3,686.4,28.7,85,3.7,168.4,19.9,-1.8,2.5
2802,112,3.4,-0.1,2.3,686.4,28.7,88.8,3.7,166.8,19.5,-1.5,2.5
2803,107.4,3.4,-4.2,2,690.8,28.7,90,3.3,168.9,19.5,-5.4,2.4
2804,107.4,3.2,-4.2,2,696.6,28.7,90,3.3,169.3,19.5,-2.1,2.4
2805,104.7,3.2,-0.3,2,693.8,27.5,89.3,3.3,172.2,18.6,-1.5,2.4
2806,106.8,3.2,-0.3,2,696.1,27.5,89.3,3.3,172.2,18.6,-1.5,2.4
2807,107.3,3.4,-0.1,2.5,696.1,27.5,88.5,3.4,172.2,18.6,-2.1,2.5
2808,108.9,3.4,-0.1,2.5,695.4,27.8,87.8,3.4,175.5,18.6,-4.6,2.5
2809,106,3.4,-0.1,2.5,695.4,27.8,87.8,3.4,176.4,18.5,-1.9,2.5
2810,109,3.4,-3.9,2.3,690.6,27.8,85.5,2.2,176.8,18.5,-1.9,2.5
2811,109,3.1,-4,2.3,690.6,27.8,85.3,2.2,175.8,18.5,-1.8,2.2
2812,107.3,3.1,-0.3,2.3,687.1,27.9,85.5,2.2,178.7,18.5,-3.3,2.2
2813,108,3.1,-0.8,2.3,687.1,27.9,85.5,2.2,182.5,17.7,-2.3,2.2
2814,110.4,3.1,-0.8,2.5,685.9,27.9,87.8,3.2,182.5,17.7,-2.3,2.1
2815,110.4,2.1,-0.3,2.5,694.9,27.9,87.8,3.2,182.7,17.7,-1.3,2.1
2816,113.5,2.1,-0.3,2.5,694.9,28.5,91.8,3.2,182.7,16.2,-4.2,2.1
2817,113.5,2.1,-0.9,2.5,696,28.5,91.8,3.2,185.5,16.2,-1.5,2.1
2818,115.5,2.2,-5.1,2.3,696.4,28.5,89.3,3.2,187.2,16.2,-3.8,2.2
2819,115.5,2.2,-0.3,2.3,696.8,27.6,89.4,3.2,187.3,16.2,-3.8,2.2
2820,115.5,2.2,-3.1,2.3,697.9,27.6,88,3.2,187.3,16.1,-1.2,2.2
2821,116.3,2.2,-0.9,2.2,697.2,27.6,88,2.5,190,16.1,-1.2,2.2
